signal_date,variant,rank,symbol,name,score,return_1d_net,return_3d_net,return_5d_net,return_10d_net
2024-11-21,quality_momentum,12,002530.SZ,,0.97368419,0.00604552,-0.09157085,-0.0030351,0.18992742
2024-11-21,quality_momentum,13,002955.SZ,,0.97129184,-0.03584836,-0.03843137,-0.0244092,-0.01739816
2024-11-21,quality_momentum,14,600884.SH,,0.96889955,-0.06856663,-0.11984868,-0.11984868,-0.11472055
2024-11-21,quality_momentum,15,002998.SZ,,0.9665072,-0.02837063,-0.01954703,-0.02395887,0.00251176
2024-11-21,quality_momentum,16,002842.SZ,,0.96411484,-0.03816219,-0.05210921,-0.02560991,0.00925762
2024-11-21,quality_momentum,17,600152.SH,,0.96172249,-0.00472486,-0.03297342,-0.06122204,-0.04003559
2024-11-21,quality_momentum,18,002008.SZ,,0.95933014,-0.0438075,-0.09872076,-0.08860521,-0.04705891
2024-11-21,quality_momentum,19,603001.SH,,0.95693779,0.00315049,0.04692153,0.12604609,0.04355451
2024-11-21,quality_momentum,20,002660.SZ,,0.95454544,-0.04424526,-0.01927233,-0.04641683,-0.03230174
2024-11-22,quality_momentum,1,603350.SH,,1.0,0.00643334,-0.02690002,-0.01634441,-0.04328883
2024-11-22,quality_momentum,2,000421.SZ,,0.99755502,,,,
2024-11-22,quality_momentum,3,301119.SZ,,0.99511003,-0.01741014,0.042998,0.21483469,0.27973269
2024-11-22,quality_momentum,4,300494.SZ,,0.99266505,-0.02773029,0.07559078,-0.00559005,0.11249116
2024-11-22,quality_momentum,5,002176.SZ,,0.99022007,-0.0140145,-0.05586473,-0.04705417,-0.04925686
2024-11-22,quality_momentum,6,601226.SH,,0.98777509,-0.00036624,-0.02030488,0.02570736,0.03337608
2024-11-22,quality_momentum,7,301290.SZ,,0.98533005,-0.00703766,-0.02171651,-0.01511103,-0.02134956
2024-11-22,quality_momentum,8,002092.SZ,,0.98288506,-0.04565001,-0.04148334,-0.04148334,-0.04565001
2024-11-22,quality_momentum,9,002184.SZ,,0.98044008,-0.01472048,-0.04805384,-0.02497688,0.02545048
2024-11-22,quality_momentum,10,603278.SH,,0.9779951,-0.0186832,-0.00889303,0.21348454,
2024-11-22,quality_momentum,11,002846.SZ,,0.97555012,0.02667148,0.19370447,,0.05304506
2024-11-22,quality_momentum,12,002962.SZ,,0.97310513,,,,
2024-11-22,quality_momentum,13,603227.SH,,0.97066015,0.03373943,-0.03334656,-0.06898589,-0.02076788
2024-11-22,quality_momentum,14,603341.SH,,0.96821517,-0.02892702,-0.03121392,-0.00397903,-0.02456109
2024-11-22,quality_momentum,15,600152.SH,,0.96577018,0.0108479,-0.0358943,-0.03022858,-0.04156002
2024-11-22,quality_momentum,16,002644.SZ,,0.9633252,0.03065812,0.06089068,0.05158838,0.0655419
2024-11-22,quality_momentum,17,002806.SZ,,0.96088022,0.01398503,0.00415143,-0.01854147,0.10097441
2024-11-22,quality_momentum,18,603078.SH,,0.95843524,0.06254185,0.15460174,0.13503899,0.08613219
2024-11-22,quality_momentum,19,603687.SH,,0.9559902,-0.00815786,0.02438281,0.03189227,0.03064062
2024-11-22,quality_momentum,20,002006.SZ,,0.95354521,0.08698895,0.16542022,0.21640072,0.21051832
2024-11-25,quality_momentum,1,002264.SZ,,1.0,0.0028022,0.0498241,0.14386797,0.10154828
2024-11-25,quality_momentum,2,603703.SH,,0.99849397,0.01014824,0.02460602,0.02139317,0.00532893
2024-11-25,quality_momentum,3,000700.SZ,,0.99698794,0.00069741,-0.03956236,-0.02657532,0.03056748
2024-11-25,quality_momentum,4,002955.SZ,,0.99548191,-0.05279064,-0.03897745,-0.00953362,-0.00626211
2024-11-25,quality_momentum,5,600179.SH,,0.99397588,-0.02433588,-0.02113075,-0.0019,0.04297183
2024-11-25,quality_momentum,6,600933.SH,,0.99246991,-0.056221,-0.05066547,-0.00128272,0.01353208
2024-11-25,quality_momentum,7,002295.SZ,,0.99096388,0.00928881,0.02047768,0.04005807,0.09460353
2024-11-25,quality_momentum,8,000957.SZ,,0.98945785,-0.04690822,0.04801815,0.09220801,0.06274811
2024-11-25,quality_momentum,9,603311.SH,,0.98795182,0.00075253,0.02374108,0.05910801,0.12984185
2024-11-25,quality_momentum,10,603227.SH,,0.98644578,-0.06465298,-0.09501738,-0.06768951,-0.05250726
2024-11-25,quality_momentum,11,002497.SZ,,0.98493975,-0.05082203,-0.05330961,0.00970859,0.0735561
2024-11-25,quality_momentum,12,002246.SZ,,0.98343372,-0.01713653,-0.03076928,-0.01633464,-0.01954228
2024-11-25,quality_momentum,13,601113.SH,,0.98192769,-0.03175072,-0.03672584,0.00058762,0.00307512
2024-11-25,quality_momentum,14,002587.SZ,,0.98042166,-0.02427763,-0.01448743,-0.0116902,0.11977835
2024-11-25,quality_momentum,15,605088.SH,,0.97891569,,,,
2024-11-25,quality_momentum,16,600935.SH,,0.97740966,-0.0823195,-0.07532651,0.11698117,0.06803009
2024-11-25,quality_momentum,17,600425.SH,,0.97590363,-0.02748145,-0.06003956,-0.02748145,-0.02515583
2024-11-25,quality_momentum,18,600860.SH,,0.9743976,-0.03824664,-0.02519916,0.00462383,0.1052762
2024-11-25,quality_momentum,19,000893.SZ,,0.97289157,-0.0338052,-0.05112511,-0.03471677,0.00995058
2024-11-25,quality_momentum,20,002196.SZ,,0.97138554,-0.01870671,0.00482268,0.07204959,0.12415043
2024-11-26,quality_momentum,1,601788.SH,,1.0,-0.00036941,-0.01720613,-0.00649178,0.03825806
2024-11-26,quality_momentum,2,002962.SZ,,0.99876541,0.00439649,0.01069299,-0.01277586,0.02843768
2024-11-26,quality_momentum,3,001314.SZ,,0.99753088,0.17042433,0.09431625,0.06426212,0.04328922
2024-11-26,quality_momentum,4,603908.SH,,0.99629629,0.03908361,0.0292475,0.01900158,0.02555896
2024-11-26,quality_momentum,5,000700.SZ,,0.99506176,-0.01355806,-0.03557877,-0.03687411,-0.00449068
2024-11-26,quality_momentum,6,000533.SZ,,0.99382716,-0.0019,0.0501362,0.03882394,0.04334883
2024-11-26,quality_momentum,7,002127.SZ,,0.99259257,,,,
2024-11-26,quality_momentum,8,000546.SZ,,0.99135804,0.00619065,-0.07795175,-0.06500678,-0.06338862
2024-11-26,quality_momentum,9,000421.SZ,,0.99012345,,,,
2024-11-26,quality_momentum,10,002196.SZ,,0.98888886,0.03741624,0.03228808,0.07331369,0.10579233
2024-11-26,quality_momentum,11,000969.SZ,,0.98765433,0.03329313,0.04874377,0.04187682,0.04359355
2024-11-26,quality_momentum,12,300413.SZ,,0.98641974,0.0407808,0.00691833,0.01150388,0.06688307
2024-11-26,quality_momentum,13,600794.SH,,0.98518521,0.01118902,0.00071784,0.05045604,0.01642465
2024-11-26,quality_momentum,14,001259.SZ,,0.98395061,-0.0091289,-0.07258267,-0.0484863,-0.02519315
2024-11-26,quality_momentum,15,605198.SH,,0.98271602,0.03010004,0.05264545,0.14391817,0.23809999
2024-11-26,quality_momentum,16,002858.SZ,,0.98148149,0.01733077,0.01963844,0.0150231,0.05579231
2024-11-26,quality_momentum,17,603311.SH,,0.9802469,0.00074551,0.03866438,0.06247396,0.08981079
2024-11-26,quality_momentum,18,300664.SZ,,0.97901237,0.03586978,0.10421515,0.07543817,0.06284824
2024-11-26,quality_momentum,19,002090.SZ,,0.97777778,0.00870438,0.01824837,-0.0050814,-0.01250448
2024-11-26,quality_momentum,20,688529.SH,,0.97654319,0.00668377,0.0465366,0.15689829,0.1998168
2024-11-27,quality_momentum,1,601788.SH,,1.0,-0.01310726,0.00370373,-0.02839,0.03308713
2024-11-27,quality_momentum,2,002999.SZ,,0.99874997,,,,
2024-11-27,quality_momentum,3,002264.SZ,,0.9975,0.02096583,0.11242923,0.05450242,0.09108779
2024-11-27,quality_momentum,4,603275.SH,,0.99624997,-0.01428127,0.13285376,0.06346136,0.11269824
2024-11-27,quality_momentum,5,601111.SH,,0.995,0.00413139,-0.02361294,-0.054976,0.07288889
2024-11-27,quality_momentum,6,603569.SH,,0.99374998,-0.06570639,-0.05580537,-0.01510132,-0.0019
2024-11-27,quality_momentum,7,002639.SZ,,0.99250001,-0.02662532,-0.01563632,-0.01838357,-0.01288907
2024-11-27,quality_momentum,8,002857.SZ,,0.99124998,0.02664935,0.05674196,0.0613716,0.07063089
2024-11-27,quality_momentum,9,605080.SH,,0.99000001,-0.02891417,-0.02038337,-0.05166304,0.019427
2024-11-27,quality_momentum,10,002614.SZ,,0.98874998,0.02180995,0.0162311,0.06783504,0.06644035
2024-11-27,quality_momentum,11,002576.SZ,,0.98750001,-0.02980702,-0.02781361,0.00540897,-0.01851129
2024-11-27,quality_momentum,12,002196.SZ,,0.98624998,-0.01670266,0.04908683,0.03428426,0.07046843
2024-11-27,quality_momentum,13,002723.SZ,,0.98500001,0.00684635,0.04620495,0.06952854,0.2094703
2024-11-27,quality_momentum,14,688469.SH,,0.98374999,0.02662047,0.07118375,0.03375059,0.04266328
2024-11-27,quality_momentum,15,002117.SZ,,0.98250002,-0.02810093,0.05268508,0.05050175,0.12473755
2024-11-27,quality_momentum,16,300664.SZ,,0.98124999,,,,
2024-11-27,quality_momentum,17,603687.SH,,0.98000002,-0.01531457,0.0090756,-0.0238512,0.00785612
2024-11-27,quality_momentum,18,600903.SH,,0.97874999,0.01361311,-0.00428663,-0.02815296,-0.03650618
2024-11-27,quality_momentum,19,605198.SH,,0.97750002,0.03016483,0.05412537,0.11015074,0.08301895
2024-11-27,quality_momentum,20,000700.SZ,,0.97624999,-0.03073356,-0.01762736,-0.03597603,0.02038046
2024-11-28,quality_momentum,1,603338.SH,,1.0,-0.01875482,-0.01990032,0.01839133,0.03230063
2024-11-28,quality_momentum,2,002580.SZ,,0.99862069,0.00267145,0.00838575,0.0186714,0.01295709
2024-11-28,quality_momentum,3,002697.SZ,,0.99724138,0.0598284,0.03866442,0.07393775,0.24854096
2024-11-28,quality_momentum,4,002195.SZ,,0.99586207,0.06952857,0.4009571,0.6838143,0.3066714
2024-11-28,quality_momentum,5,600556.SH,,0.99448276,0.03143339,0.0573593,0.0906926,0.22402592
2024-11-28,quality_momentum,6,600903.SH,,0.99310344,-0.03010209,-0.03245227,-0.05712915,-0.05477892
2024-11-28,quality_momentum,7,002857.SZ,,0.99172413,0.00110078,0.03185847,0.0483626,0.085872
2024-11-28,quality_momentum,8,300559.SZ,,0.99034482,-0.02856663,-0.01131173,0.06319805,0.02398238
2024-11-28,quality_momentum,9,002678.SZ,,0.98896551,-0.01551862,0.02533742,0.02144637,0.10315836
2024-11-28,quality_momentum,10,002669.SZ,,0.9875862,0.00389706,0.04737539,0.02225461,0.03964588
2024-11-28,quality_momentum,11,300240.SZ,,0.98620689,0.0082911,0.04905544,-0.01081722,0.02230384
2024-11-28,quality_momentum,12,603161.SH,,0.98482758,-0.01316516,0.00329929,-0.01143207,0.01716413
2024-11-28,quality_momentum,13,688469.SH,,0.98344827,0.02929581,0.0050324,0.04489376,0.00329934
2024-11-28,quality_momentum,14,002293.SZ,,0.98206896,0.03270204,-0.03419528,-0.03534872,0.02924183
2024-11-28,quality_momentum,15,002723.SZ,,0.98068964,0.00966068,0.05012314,0.13827338,0.1570596
2024-11-28,quality_momentum,16,603520.SH,,0.97931033,0.02806255,-0.01688127,-0.02062659,-0.07961533
2024-11-28,quality_momentum,17,600857.SH,,0.97793102,0.01507127,0.02943156,0.06990154,0.19653343
2024-11-28,quality_momentum,18,002867.SZ,,0.97655171,0.01366427,0.0097732,0.02611557,0.11794442
2024-11-28,quality_momentum,19,002796.SZ,,0.9751724,-0.00582767,-0.0073988,0.02716527,0.08372452
2024-11-28,quality_momentum,20,605198.SH,,0.97379309,-0.01180102,0.07389376,0.06706552,-0.00565557
2024-11-29,quality_momentum,1,002251.SZ,,1.0,0.07342467,0.03706106,0.03706106,0.1253728
2024-11-29,quality_momentum,2,001267.SZ,,0.99875623,0.02604647,0.0989505,0.11960665,
2024-11-29,quality_momentum,3,002698.SZ,,0.99751246,0.00167136,0.03202858,0.03440948,0.09214757
2024-11-29,quality_momentum,4,002631.SZ,,0.99626863,0.01996872,0.04382565,0.05376595,0.01996872
2024-11-29,quality_momentum,5,002170.SZ,,0.99502486,0.01491618,-0.00638426,-0.01086864,-0.03104798
2024-11-29,quality_momentum,6,002026.SZ,,0.99378109,-0.02317657,-0.0019,-0.00560029,-0.03516864
2024-11-29,quality_momentum,7,002910.SZ,,0.99253732,0.0127727,0.01954476,0.0274454,0.05001874
2024-11-29,quality_momentum,8,601339.SH,,0.99129355,-0.0052898,-0.06800166,-0.05783217,-0.03410338
2024-11-29,quality_momentum,9,603330.SH,,0.99004978,-0.0019,-0.02828883,-0.02689998,0.25504451
2024-11-29,quality_momentum,10,601788.SH,,0.98880595,0.02089798,-0.01174451,0.0499135,0.01279768
2024-11-29,quality_momentum,11,600882.SH,,0.98756218,0.00609998,-0.0136333,-0.00509997,0.12770002
2024-11-29,quality_momentum,12,002054.SZ,,0.98631841,-0.00030005,-0.02430005,0.0221,0.07809996
2024-11-29,quality_momentum,13,301081.SZ,,0.98507464,0.01422899,-0.01265266,0.01853014,0.02498176
2024-11-29,quality_momentum,14,301533.SZ,,0.98383087,0.03876606,0.00610512,0.02883967,0.07398858
2024-11-29,quality_momentum,15,002801.SZ,,0.98258704,0.04991563,0.00789195,0.03441172,0.05317958
2024-11-29,quality_momentum,16,002144.SZ,,0.98134327,-0.01074961,-0.02844874,0.08925037,0.02907338
2024-11-29,quality_momentum,17,603018.SH,,0.9800995,-0.00490607,-0.06001628,-0.04097821,-0.08506636
2024-11-29,quality_momentum,18,603139.SH,,0.97885573,0.02017239,-0.037461,-0.03194291,0.02875604
2024-11-29,quality_momentum,19,002449.SZ,,0.97761196,0.00139661,-0.04255934,-0.01838356,0.01018784
2024-11-29,quality_momentum,20,605198.SH,,0.97636819,0.03154832,0.0863759,0.1525828,-0.00224484
2024-12-02,quality_momentum,1,002697.SZ,,1.0,-0.0119671,0.02158992,0.03165709,
2024-12-02,quality_momentum,2,002698.SZ,,0.99895614,0.02775609,0.06571568,0.06334324,0.02775609
2024-12-02,quality_momentum,3,600694.SH,,0.99791229,0.0382306,0.01069912,0.0153655,0.19642012
2024-12-02,quality_momentum,4,002026.SZ,,0.99686849,0.00566146,0.0680433,0.03307165,-0.02746214
2024-12-02,quality_momentum,5,603161.SH,,0.99582464,-0.01129368,-0.02581117,0.00578575,-0.02837312
2024-12-02,quality_momentum,6,002330.SZ,,0.99478078,-0.00394923,-0.0162443,0.0124442,0.03498521
2024-12-02,quality_momentum,7,002042.SZ,,0.99373692,-0.02181148,0.05119729,0.09323276,0.21491416
2024-12-02,quality_momentum,8,600278.SH,,0.99269313,-0.03085052,-0.05980103,-0.04894459,-0.02602541
2024-12-02,quality_momentum,9,002644.SZ,,0.99164927,0.00576708,-0.03037745,0.03972106,-0.08514202
2024-12-02,quality_momentum,10,000731.SZ,,0.99060541,-0.0199723,-0.04406866,-0.04045426,-0.04647832
2024-12-02,quality_momentum,11,603296.SH,,0.98956156,-0.02946503,-0.03712202,0.00039715,-0.05366108
2024-12-02,quality_momentum,12,002196.SZ,,0.98851776,-0.01754944,-0.00033502,0.04661329,-0.0269391
2024-12-02,quality_momentum,13,002687.SZ,,0.98747391,-0.02619156,-0.0302401,0.00012432,0.01834292
2024-12-02,quality_momentum,14,300126.SZ,,0.98643005,0.00448977,0.01247694,0.03643862,0.00448977
2024-12-02,quality_momentum,15,002803.SZ,,0.98538619,-0.08419729,-0.05518599,-0.0711718,-0.08534918
2024-12-02,quality_momentum,16,301083.SZ,,0.9843424,0.02959608,0.01869363,0.01505944,-0.04308714
2024-12-02,quality_momentum,17,688484.SH,,0.98329854,-0.0187282,0.00498421,0.04144522,-0.01260885
2024-12-02,quality_momentum,18,301533.SZ,,0.98225468,-0.0308231,-0.03666922,0.02702304,0.03533071
2024-12-02,quality_momentum,19,603275.SH,,0.98121083,-0.04199135,-0.0351403,-0.00976598,-0.07573912
2024-12-02,quality_momentum,20,002801.SZ,,0.98016703,-0.03293181,-0.01276112,0.02602864,-0.01004588
2024-12-03,quality_momentum,1,000957.SZ,,1.0,-0.0303585,-0.0137577,-0.02166283,-0.07304626
2024-12-03,quality_momentum,2,600794.SH,,0.99914604,-0.0292632,-0.00438754,-0.03423828,-0.06906417
2024-12-03,quality_momentum,3,002587.SZ,,0.99829203,-0.05932821,0.00059689,-0.02811721,-0.07555791
2024-12-03,quality_momentum,4,300556.SZ,,0.99743807,-0.0190534,0.07876759,0.12234666,0.05141477
2024-12-03,quality_momentum,5,002026.SZ,,0.99658412,0.01217124,0.00841889,0.00654271,-0.06968587
2024-12-03,quality_momentum,6,603222.SH,,0.99573016,-0.02189998,-0.02315001,-0.03440003,-0.05064998
2024-12-03,quality_momentum,7,600055.SH,,0.99487615,-0.018605,0.04015071,0.01077286,-0.06007972
2024-12-03,quality_momentum,8,001217.SZ,,0.99402219,0.00666898,0.0375173,0.11121053,0.19775725
2024-12-03,quality_momentum,9,688469.SH,,0.99316823,-0.0019,0.02219636,0.01531169,-0.04148692
2024-12-03,quality_momentum,10,001339.SZ,,0.99231428,-0.02997774,-0.05685563,-0.02997774,-0.08757315
2024-12-03,quality_momentum,11,688767.SH,,0.99146026,-0.01435552,-0.00071377,-0.01761767,-0.02295574
2024-12-03,quality_momentum,12,002545.SZ,,0.99060631,-0.01693762,-0.01443136,-0.03824083,-0.06079722
2024-12-03,quality_momentum,13,002152.SZ,,0.98975235,-0.036307,-0.01361303,-0.05607273,-0.10585315
2024-12-03,quality_momentum,14,300398.SZ,,0.9888984,-0.08791036,-0.08013838,-0.08117467,-0.14697776
2024-12-03,quality_momentum,15,600810.SH,,0.98804438,-0.00554517,-0.00919033,-0.01648078,0.00417532
2024-12-03,quality_momentum,16,300230.SZ,,0.98719043,-0.01578889,0.04175071,0.01794128,-0.07332859
2024-12-03,quality_momentum,17,002681.SZ,,0.98633647,,,,
2024-12-03,quality_momentum,18,002492.SZ,,0.98548251,-0.03359018,-0.01422397,-0.00718174,-0.0635197
2024-12-03,quality_momentum,19,605108.SH,,0.9846285,-0.02283398,0.0049438,0.07378441,0.04359114
2024-12-03,quality_momentum,20,605337.SH,,0.98377454,-0.01044699,-0.01642993,0.09809999,0.10237353
2024-12-04,quality_momentum,1,002587.SZ,,1.0,0.03651058,0.06035166,0.04445759,0.00472249
2024-12-04,quality_momentum,2,001306.SZ,,0.99904764,-0.00268678,0.00518105,0.03035812,-0.07333979
2024-12-04,quality_momentum,3,002956.SZ,,0.99809521,-0.03284146,0.01192483,0.0461579,0.06459107
2024-12-04,quality_momentum,4,002806.SZ,,0.99714285,0.00921882,-0.00120512,-0.03734129,-0.13046153
2024-12-04,quality_momentum,5,688469.SH,,0.99619049,0.03768692,0.0635045,0.00670589,-0.05525627
2024-12-04,quality_momentum,6,002614.SZ,,0.99523807,-0.02927943,-0.01754539,-0.00320376,-0.05274744
2024-12-04,quality_momentum,7,605337.SH,,0.9942857,0.01792759,0.01706547,0.23689313,0.07654823
2024-12-04,quality_momentum,8,002698.SZ,,0.99333334,0.03436937,0.03206659,0.09021276,-0.04047225
2024-12-04,quality_momentum,9,601789.SH,,0.99238098,0.00426017,0.02274068,0.01452716,-0.05323463
2024-12-04,quality_momentum,10,002644.SZ,,0.99142855,-0.0207053,0.05009109,-0.05167884,-0.11473188
2024-12-04,quality_momentum,11,605286.SH,,0.99047619,0.0161209,0.04331032,0.0271863,-0.00885538
2024-12-04,quality_momentum,12,002067.SZ,,0.98952383,0.02682067,0.03726452,0.0503194,-0.04889735
2024-12-04,quality_momentum,13,603912.SH,,0.98857141,0.01463947,0.01591171,-0.0044445,0.13041549
2024-12-04,quality_momentum,14,003042.SZ,,0.98761904,0.02829324,0.01863141,0.00353479,-0.0200159
2024-12-04,quality_momentum,15,002251.SZ,,0.98666668,-0.0019,0.03560002,0.02060004,0.03309997
2024-12-04,quality_momentum,16,603130.SH,,0.98571426,0.01201385,0.02592762,0.00707665,-0.00638833
2024-12-04,quality_momentum,17,605319.SH,,0.98476189,-0.0077585,0.01567549,-0.00325193,-0.00820916
2024-12-04,quality_momentum,18,002631.SZ,,0.98380953,0.01330911,-0.00380118,-0.01140574,0.01711139
2024-12-04,quality_momentum,19,600055.SH,,0.98285717,0.04848073,0.03910755,0.03032027,-0.05286661
2024-12-04,quality_momentum,20,300078.SZ,,0.98190475,0.03666037,0.11378125,0.05722591,-0.0507432
2024-12-05,quality_momentum,1,002796.SZ,,1.0,-0.02632753,-0.04388474,0.05306178,0.0515351
2024-12-05,quality_momentum,2,600055.SH,,0.99897224,0.00702359,-0.02142033,-0.03257485,-0.10061721
2024-12-05,quality_momentum,3,002806.SZ,,0.99794447,0.00016184,-0.04313714,-0.040388,-0.13385877
2024-12-05,quality_momentum,4,688506.SH,,0.99691677,-0.00369474,-0.03810942,-0.0613517,-0.10675931
2024-12-05,quality_momentum,5,603633.SH,,0.99588901,-0.02809041,-0.02809041,-0.01856667,-0.04951906
2024-12-05,quality_momentum,6,603275.SH,,0.99486125,-0.00111258,0.00308685,0.0217221,-0.05649321
2024-12-05,quality_momentum,7,002576.SZ,,0.99383348,-0.00847461,-0.03082835,-0.03543058,0.06516122
2024-12-05,quality_momentum,8,000822.SZ,,0.99280578,-0.01255452,-0.03234144,0.00571031,-0.07191522
2024-12-05,quality_momentum,9,002497.SZ,,0.99177802,-0.00588406,0.00527136,0.08335904,-0.00827444
2024-12-05,quality_momentum,10,601238.SH,,0.99075025,-0.01215642,-0.00805381,0.0001513,-0.03882309
2024-12-05,quality_momentum,11,600356.SH,,0.98972249,0.00532029,-0.00310337,0.01976064,-0.05725495
2024-12-05,quality_momentum,12,603255.SH,,0.98869479,0.01247121,0.04630348,-0.00639109,0.01247121
2024-12-05,quality_momentum,13,002238.SZ,,0.98766702,0.01645745,-0.0047985,-0.00673093,-0.05697246
2024-12-05,quality_momentum,14,600548.SH,,0.98663926,0.02168893,0.01916149,0.02674371,0.05201745
2024-12-05,quality_momentum,15,001217.SZ,,0.9856115,0.02606614,0.09894751,0.25233729,0.08369323
2024-12-05,quality_momentum,16,600694.SH,,0.98458374,-0.00881242,0.02206321,0.30639495,0.11330738
2024-12-05,quality_momentum,17,002614.SZ,,0.98355603,0.00882389,0.00346198,0.03161208,-0.03541208
2024-12-05,quality_momentum,18,300163.SZ,,0.98252827,0.0596385,0.0904077,0.06733079,0.02502314
2024-12-05,quality_momentum,19,301138.SZ,,0.98150051,-0.04291618,-0.04750756,-0.07505576,-0.13137656
2024-12-05,quality_momentum,20,600857.SH,,0.98047274,0.01758845,0.01758845,0.11624863,-0.01773428
2024-12-06,quality_momentum,1,002857.SZ,,1.0,0.02658796,0.01343971,0.07991153,0.02074429
2024-12-06,quality_momentum,2,605577.SH,,0.99918234,-0.00017576,-0.02029077,0.02683565,-0.06684246
2024-12-06,quality_momentum,3,001217.SZ,,0.99836469,,,,
2024-12-06,quality_momentum,4,002357.SZ,,0.99754703,0.03066449,0.05373094,0.16092232,0.05915836
2024-12-06,quality_momentum,5,605319.SH,,0.99672937,0.00165557,-0.01701107,0.00432223,-0.00278885
2024-12-06,quality_momentum,6,002981.SZ,,0.99591172,0.02566051,0.05061398,0.02975735,-0.04510299
2024-12-06,quality_momentum,7,301286.SZ,,0.995094,-0.00617118,-0.02832814,-0.07104042,-0.04220965
2024-12-06,quality_momentum,8,300887.SZ,,0.99427634,0.02670059,-0.03152206,-0.07442299,-0.08872333
